id,molecule_name,atom_index_0,atom_index_1,type,scalar_coupling_constant
4302517,dsgdb9nsd_119981,9,1,2JHC,-1.90345
4302518,dsgdb9nsd_119981,9,2,3JHC,2.38498
4302519,dsgdb9nsd_119981,9,10,2JHH,-11.1608
4302520,dsgdb9nsd_119981,9,11,2JHH,-11.7365
4302521,dsgdb9nsd_119981,9,12,3JHH,3.4054800000000003
4302522,dsgdb9nsd_119981,9,13,3JHH,12.7777
4302523,dsgdb9nsd_119981,10,0,1JHC,84.0496
4302524,dsgdb9nsd_119981,10,1,2JHC,-2.15861
4302525,dsgdb9nsd_119981,10,2,3JHC,2.62493
4302526,dsgdb9nsd_119981,10,11,2JHH,-11.6382
4302527,dsgdb9nsd_119981,10,12,3JHH,12.7335
4302528,dsgdb9nsd_119981,10,13,3JHH,3.38674
4302529,dsgdb9nsd_119981,11,0,1JHC,81.5878
4302530,dsgdb9nsd_119981,11,1,2JHC,-1.56613
4302531,dsgdb9nsd_119981,11,2,3JHC,11.7668
4302532,dsgdb9nsd_119981,11,12,3JHH,3.1982
4302533,dsgdb9nsd_119981,11,13,3JHH,3.10518
4302534,dsgdb9nsd_119981,12,0,2JHC,-1.9335099999999998
4302535,dsgdb9nsd_119981,12,1,1JHC,85.944
4302536,dsgdb9nsd_119981,12,2,2JHC,-3.4568800000000004
4302537,dsgdb9nsd_119981,12,3,3JHN,0.703608
4302538,dsgdb9nsd_119981,12,13,2JHH,-11.8095
4302539,dsgdb9nsd_119981,12,14,3JHH,10.8201
4302540,dsgdb9nsd_119981,12,15,3JHH,4.136819999999999
4302541,dsgdb9nsd_119981,13,0,2JHC,-1.6691099999999999
4302542,dsgdb9nsd_119981,13,1,1JHC,83.8547
4302543,dsgdb9nsd_119981,13,2,2JHC,-3.09238
4302544,dsgdb9nsd_119981,13,3,3JHN,0.72416
4302545,dsgdb9nsd_119981,13,14,3JHH,3.95658
4302546,dsgdb9nsd_119981,13,15,3JHH,10.0072
4302547,dsgdb9nsd_119981,14,0,3JHC,1.8932
4302548,dsgdb9nsd_119981,14,1,2JHC,-2.29145
4302549,dsgdb9nsd_119981,14,2,1JHC,81.6057
4302550,dsgdb9nsd_119981,14,3,2JHN,2.9487900000000002
4302551,dsgdb9nsd_119981,14,4,3JHC,0.25000700000000003
4302552,dsgdb9nsd_119981,14,6,3JHC,7.90792
4302553,dsgdb9nsd_119981,14,15,2JHH,-9.977219999999999
4302554,dsgdb9nsd_119981,15,0,3JHC,1.5017399999999999
4302555,dsgdb9nsd_119981,15,1,2JHC,0.169996
4302556,dsgdb9nsd_119981,15,2,1JHC,87.4435
4302557,dsgdb9nsd_119981,15,3,2JHN,0.661779
4302558,dsgdb9nsd_119981,15,4,3JHC,1.75747
4302559,dsgdb9nsd_119981,15,6,3JHC,2.77143
4302560,dsgdb9nsd_119981,16,2,3JHC,3.07389
4302561,dsgdb9nsd_119981,16,3,2JHN,5.457730000000001
4302562,dsgdb9nsd_119981,16,4,1JHC,105.81
4302563,dsgdb9nsd_119981,16,5,2JHC,5.8693599999999995
4302564,dsgdb9nsd_119981,16,6,2JHC,-0.250056
4302565,dsgdb9nsd_119981,16,7,3JHC,1.3246200000000001
4302566,dsgdb9nsd_119981,16,17,3JHH,11.2844
4302567,dsgdb9nsd_119981,16,18,3JHH,2.17009
4302568,dsgdb9nsd_119981,16,19,3JHH,2.9423
4302569,dsgdb9nsd_119981,16,20,3JHH,3.82557
4302570,dsgdb9nsd_119981,17,3,3JHN,0.344431
4302571,dsgdb9nsd_119981,17,4,2JHC,-4.06775
4302572,dsgdb9nsd_119981,17,5,1JHC,85.3743
4302573,dsgdb9nsd_119981,17,6,3JHC,1.7474900000000002
4302574,dsgdb9nsd_119981,17,18,2JHH,-11.985
4302575,dsgdb9nsd_119981,17,19,2JHH,-11.6806
4302576,dsgdb9nsd_119981,18,3,3JHN,0.9085790000000001
4302577,dsgdb9nsd_119981,18,4,2JHC,-0.627398
4302578,dsgdb9nsd_119981,18,5,1JHC,80.0782
4302579,dsgdb9nsd_119981,18,6,3JHC,0.5038590000000001
4302580,dsgdb9nsd_119981,18,19,2JHH,-12.7258
4302581,dsgdb9nsd_119981,19,3,3JHN,0.09449500000000001
4302582,dsgdb9nsd_119981,19,4,2JHC,-2.97308
4302583,dsgdb9nsd_119981,19,5,1JHC,83.0412
4302584,dsgdb9nsd_119981,19,6,3JHC,6.942830000000001
4302585,dsgdb9nsd_119981,20,2,3JHC,3.20696
4302586,dsgdb9nsd_119981,20,3,2JHN,5.59355
4302587,dsgdb9nsd_119981,20,4,2JHC,-0.353018
4302588,dsgdb9nsd_119981,20,5,3JHC,0.876958
4302589,dsgdb9nsd_119981,20,6,1JHC,106.75399999999999
4302590,dsgdb9nsd_119981,20,7,2JHC,2.33177
4302591,dsgdb9nsd_119981,20,21,3JHH,2.2307099999999997
4302592,dsgdb9nsd_119981,20,22,3JHH,8.689789999999999
4302593,dsgdb9nsd_119981,21,3,3JHN,0.808585
4302594,dsgdb9nsd_119981,21,4,3JHC,0.31062399999999996
4302595,dsgdb9nsd_119981,21,6,2JHC,0.477238
4302596,dsgdb9nsd_119981,21,7,1JHC,84.4086
4302597,dsgdb9nsd_119981,21,22,2JHH,-8.09402
4302598,dsgdb9nsd_119981,21,23,3JHH,1.50875
4302599,dsgdb9nsd_119981,22,3,3JHN,0.588878
4302600,dsgdb9nsd_119981,22,4,3JHC,0.5374220000000001
4302601,dsgdb9nsd_119981,22,6,2JHC,-3.12019
4302602,dsgdb9nsd_119981,22,7,1JHC,90.5224
4302603,dsgdb9nsd_119981,22,23,3JHH,1.21338
4302604,dsgdb9nsd_119981,23,6,3JHC,8.2857
4302605,dsgdb9nsd_119981,23,7,2JHC,-0.755225
4304251,dsgdb9nsd_120014,9,0,1JHC,85.3534
4304252,dsgdb9nsd_120014,9,1,2JHC,-4.7611
4304253,dsgdb9nsd_120014,9,10,2JHH,-11.6682
4304254,dsgdb9nsd_120014,9,11,2JHH,-10.6065
4304255,dsgdb9nsd_120014,9,12,3JHH,11.9464
4304256,dsgdb9nsd_120014,9,13,3JHH,4.3251800000000005
4304257,dsgdb9nsd_120014,10,0,1JHC,80.9863
4304258,dsgdb9nsd_120014,10,1,2JHC,2.33278
4304259,dsgdb9nsd_120014,10,11,2JHH,-11.8662
4304260,dsgdb9nsd_120014,10,12,3JHH,1.83663
4304261,dsgdb9nsd_120014,10,13,3JHH,1.85316
4304262,dsgdb9nsd_120014,11,0,1JHC,85.7124
4304263,dsgdb9nsd_120014,11,1,2JHC,-4.42775
4304264,dsgdb9nsd_120014,11,12,3JHH,4.31683
4304265,dsgdb9nsd_120014,11,13,3JHH,11.7899
4304266,dsgdb9nsd_120014,12,0,2JHC,-0.9086280000000001
4304267,dsgdb9nsd_120014,12,1,1JHC,96.9414
4304268,dsgdb9nsd_120014,12,3,3JHC,1.1352
4304269,dsgdb9nsd_120014,12,13,2JHH,-7.82885
4304270,dsgdb9nsd_120014,13,0,2JHC,-1.04755
4304271,dsgdb9nsd_120014,13,1,1JHC,89.8391
4304272,dsgdb9nsd_120014,13,3,3JHC,2.17045
4304273,dsgdb9nsd_120014,14,1,3JHC,3.36407
4304274,dsgdb9nsd_120014,14,3,1JHC,97.1307
4304275,dsgdb9nsd_120014,14,4,2JHC,0.163203
4304276,dsgdb9nsd_120014,14,5,3JHC,0.785026
4304277,dsgdb9nsd_120014,14,6,3JHN,1.83266
4304278,dsgdb9nsd_120014,14,7,2JHC,-0.9013899999999999
4304279,dsgdb9nsd_120014,14,15,3JHH,3.83123
4304280,dsgdb9nsd_120014,15,3,2JHC,0.949636
4304281,dsgdb9nsd_120014,15,4,1JHC,85.7304
4304282,dsgdb9nsd_120014,15,5,2JHC,3.29405
4304283,dsgdb9nsd_120014,15,6,2JHN,1.49749
4304284,dsgdb9nsd_120014,15,7,3JHC,5.5397099999999995
4304285,dsgdb9nsd_120014,15,16,3JHH,10.6979
4304286,dsgdb9nsd_120014,15,17,3JHH,3.12499
4304287,dsgdb9nsd_120014,15,18,3JHH,2.03702
4304288,dsgdb9nsd_120014,15,19,3JHH,-1.33149
4304289,dsgdb9nsd_120014,16,3,3JHC,2.33943
4304290,dsgdb9nsd_120014,16,4,2JHC,-3.7476599999999998
4304291,dsgdb9nsd_120014,16,5,1JHC,89.0618
4304292,dsgdb9nsd_120014,16,6,3JHN,0.606942
4304293,dsgdb9nsd_120014,16,17,2JHH,-10.2898
4304294,dsgdb9nsd_120014,16,18,2JHH,-12.1216
4304295,dsgdb9nsd_120014,17,3,3JHC,6.32951
4304296,dsgdb9nsd_120014,17,4,2JHC,-2.50254
4304297,dsgdb9nsd_120014,17,5,1JHC,78.687
4304298,dsgdb9nsd_120014,17,6,3JHN,0.794431
4304299,dsgdb9nsd_120014,17,18,2JHH,-12.1132
4304300,dsgdb9nsd_120014,18,3,3JHC,0.572916
4304301,dsgdb9nsd_120014,18,4,2JHC,-0.025433
4304302,dsgdb9nsd_120014,18,5,1JHC,81.6075
4304303,dsgdb9nsd_120014,18,6,3JHN,3.81155
4304304,dsgdb9nsd_120014,19,3,3JHC,17.2481
4304305,dsgdb9nsd_120014,19,4,2JHC,4.60671
4304306,dsgdb9nsd_120014,19,5,3JHC,-0.543768
4304307,dsgdb9nsd_120014,19,6,1JHN,53.0873
4304308,dsgdb9nsd_120014,19,7,2JHC,-4.98913
4307863,dsgdb9nsd_120088,9,0,1JHC,84.8886
4307864,dsgdb9nsd_120088,9,1,2JHC,-1.97957
4307865,dsgdb9nsd_120088,9,2,3JHC,2.2753799999999997
4307866,dsgdb9nsd_120088,9,10,2JHH,-11.5485
4307867,dsgdb9nsd_120088,9,11,2JHH,-11.4407
4307868,dsgdb9nsd_120088,9,12,3JHH,3.43435
4307869,dsgdb9nsd_120088,9,13,3JHH,12.3401
4307870,dsgdb9nsd_120088,10,0,1JHC,84.8886
4307871,dsgdb9nsd_120088,10,1,2JHC,-1.9795900000000002
4307872,dsgdb9nsd_120088,10,2,3JHC,2.2753
4307873,dsgdb9nsd_120088,10,11,2JHH,-11.4408
4307874,dsgdb9nsd_120088,10,12,3JHH,12.3401
4307875,dsgdb9nsd_120088,10,13,3JHH,3.4344
4307876,dsgdb9nsd_120088,11,0,1JHC,80.9853
4307877,dsgdb9nsd_120088,11,1,2JHC,-1.8497700000000001
4307878,dsgdb9nsd_120088,11,2,3JHC,9.81502
4307879,dsgdb9nsd_120088,11,12,3JHH,2.97169
4307880,dsgdb9nsd_120088,11,13,3JHH,2.97167
4307881,dsgdb9nsd_120088,12,0,2JHC,-1.78352
4307882,dsgdb9nsd_120088,12,1,1JHC,81.7211
4307883,dsgdb9nsd_120088,12,2,2JHC,-1.97783
4307884,dsgdb9nsd_120088,12,3,3JHC,2.7037
4307885,dsgdb9nsd_120088,12,13,2JHH,-11.494000000000002
4307886,dsgdb9nsd_120088,12,14,3JHH,11.9573
4307887,dsgdb9nsd_120088,12,15,3JHH,4.05156
4307888,dsgdb9nsd_120088,13,0,2JHC,-1.7835900000000002
4307889,dsgdb9nsd_120088,13,1,1JHC,81.7211
4307890,dsgdb9nsd_120088,13,2,2JHC,-1.9775599999999998
4307891,dsgdb9nsd_120088,13,3,3JHC,2.70368
4307892,dsgdb9nsd_120088,13,14,3JHH,4.05145
4307893,dsgdb9nsd_120088,13,15,3JHH,11.9575
4307894,dsgdb9nsd_120088,14,0,3JHC,2.24696
4307895,dsgdb9nsd_120088,14,1,2JHC,-0.8085479999999999
4307896,dsgdb9nsd_120088,14,2,1JHC,88.055
4307897,dsgdb9nsd_120088,14,3,2JHC,-3.75213
4307898,dsgdb9nsd_120088,14,4,3JHC,5.48576
4307899,dsgdb9nsd_120088,14,8,3JHC,3.2471099999999997
4307900,dsgdb9nsd_120088,14,15,2JHH,-13.8289
4307901,dsgdb9nsd_120088,14,16,3JHH,2.17004
4307902,dsgdb9nsd_120088,15,0,3JHC,2.24685
4307903,dsgdb9nsd_120088,15,1,2JHC,-0.808704
4307904,dsgdb9nsd_120088,15,2,1JHC,88.0512
4307905,dsgdb9nsd_120088,15,3,2JHC,-3.7518
4307906,dsgdb9nsd_120088,15,4,3JHC,3.2496
4307907,dsgdb9nsd_120088,15,8,3JHC,5.485530000000001
4307908,dsgdb9nsd_120088,15,16,3JHH,2.1673
4307909,dsgdb9nsd_120088,16,1,3JHC,9.58389
4307910,dsgdb9nsd_120088,16,2,2JHC,0.465113
4307911,dsgdb9nsd_120088,16,3,1JHC,94.6768
4307912,dsgdb9nsd_120088,16,4,2JHC,1.1954
4307913,dsgdb9nsd_120088,16,5,3JHC,5.41162
4307914,dsgdb9nsd_120088,16,7,3JHC,5.411630000000001
4307915,dsgdb9nsd_120088,16,8,2JHC,1.19507
4307916,dsgdb9nsd_120088,16,17,3JHH,5.58902
4307917,dsgdb9nsd_120088,16,21,3JHH,5.58916
4307918,dsgdb9nsd_120088,17,2,3JHC,-0.200182
4307919,dsgdb9nsd_120088,17,3,2JHC,1.37411
4307920,dsgdb9nsd_120088,17,4,1JHC,115.098
4307921,dsgdb9nsd_120088,17,5,2JHC,6.42983
4307922,dsgdb9nsd_120088,17,6,3JHN,0.8562540000000001
4307923,dsgdb9nsd_120088,17,7,3JHC,1.96935
4307924,dsgdb9nsd_120088,17,8,2JHC,-1.22656
4307925,dsgdb9nsd_120088,17,18,3JHH,0.580801
4307926,dsgdb9nsd_120088,17,21,3JHH,5.5593699999999995
4307927,dsgdb9nsd_120088,18,3,3JHC,0.515772
4307928,dsgdb9nsd_120088,18,4,2JHC,6.960430000000001
4307929,dsgdb9nsd_120088,18,5,1JHC,126.99600000000001
4307930,dsgdb9nsd_120088,18,6,2JHN,0.575955
4307931,dsgdb9nsd_120088,18,7,2JHC,-1.52024
4307932,dsgdb9nsd_120088,18,8,3JHC,1.57136
4307933,dsgdb9nsd_120088,18,19,3JHH,5.40183
4307934,dsgdb9nsd_120088,18,20,3JHH,3.49946
4307935,dsgdb9nsd_120088,19,4,3JHC,6.2809099999999995
4307936,dsgdb9nsd_120088,19,5,2JHC,0.781508
4307937,dsgdb9nsd_120088,19,6,1JHN,28.467
4307938,dsgdb9nsd_120088,19,7,2JHC,0.781362
4307939,dsgdb9nsd_120088,19,8,3JHC,6.28145
4307940,dsgdb9nsd_120088,19,20,3JHH,5.40192
4307941,dsgdb9nsd_120088,20,3,3JHC,0.515817
4307942,dsgdb9nsd_120088,20,4,3JHC,1.57135
4307943,dsgdb9nsd_120088,20,5,2JHC,-1.5202200000000001
4307944,dsgdb9nsd_120088,20,6,2JHN,0.575943
4307945,dsgdb9nsd_120088,20,7,1JHC,126.99600000000001
4307946,dsgdb9nsd_120088,20,8,2JHC,6.96046
4307947,dsgdb9nsd_120088,20,21,3JHH,0.5807869999999999
4307948,dsgdb9nsd_120088,21,2,3JHC,-0.20018
4307949,dsgdb9nsd_120088,21,3,2JHC,1.3742
4307950,dsgdb9nsd_120088,21,4,2JHC,-1.2266
4307951,dsgdb9nsd_120088,21,5,3JHC,1.9696
4307952,dsgdb9nsd_120088,21,6,3JHN,0.8564620000000001
4307953,dsgdb9nsd_120088,21,7,2JHC,6.4297699999999995
4307954,dsgdb9nsd_120088,21,8,1JHC,115.098
4310977,dsgdb9nsd_120154,9,1,2JHC,-0.9587530000000001
4310978,dsgdb9nsd_120154,9,2,3JHC,7.722169999999999
4310979,dsgdb9nsd_120154,9,10,3JHH,1.33473
4310980,dsgdb9nsd_120154,9,11,3JHH,1.30372
4310981,dsgdb9nsd_120154,10,1,1JHC,87.0183
4310982,dsgdb9nsd_120154,10,2,2JHC,-0.9843620000000001
4310983,dsgdb9nsd_120154,10,3,3JHC,1.6589099999999999
4310984,dsgdb9nsd_120154,10,11,2JHH,-6.40744
4310985,dsgdb9nsd_120154,10,12,3JHH,10.7658
4310986,dsgdb9nsd_120154,10,13,3JHH,4.2506
4310987,dsgdb9nsd_120154,11,1,1JHC,87.2213
4310988,dsgdb9nsd_120154,11,2,2JHC,-0.349945
4310989,dsgdb9nsd_120154,11,3,3JHC,0.9146280000000001
4310990,dsgdb9nsd_120154,11,12,3JHH,4.6837
4310991,dsgdb9nsd_120154,11,13,3JHH,10.3957
4310992,dsgdb9nsd_120154,12,1,2JHC,-3.71858
4310993,dsgdb9nsd_120154,12,2,1JHC,87.7621
4310994,dsgdb9nsd_120154,12,3,2JHC,-4.10623
4310995,dsgdb9nsd_120154,12,4,3JHC,1.36951
4310996,dsgdb9nsd_120154,12,8,3JHC,1.7847400000000002
4310997,dsgdb9nsd_120154,12,13,2JHH,-12.6628
4310998,dsgdb9nsd_120154,12,14,3JHH,10.2076
4310999,dsgdb9nsd_120154,13,1,2JHC,-4.20423
4311000,dsgdb9nsd_120154,13,2,1JHC,83.4422
4311001,dsgdb9nsd_120154,13,3,2JHC,-2.5460700000000003
4311002,dsgdb9nsd_120154,13,4,3JHC,7.647460000000001
4311003,dsgdb9nsd_120154,13,8,3JHC,0.309186
4311004,dsgdb9nsd_120154,13,14,3JHH,3.2391400000000004
4311005,dsgdb9nsd_120154,14,1,3JHC,1.6550900000000002
4311006,dsgdb9nsd_120154,14,2,2JHC,1.72344
4311007,dsgdb9nsd_120154,14,3,1JHC,94.7606
4311008,dsgdb9nsd_120154,14,4,2JHC,2.47043
4311009,dsgdb9nsd_120154,14,5,3JHC,3.5905199999999997
4311010,dsgdb9nsd_120154,14,6,3JHC,3.71521
4311011,dsgdb9nsd_120154,14,8,2JHC,1.20737
4311012,dsgdb9nsd_120154,14,15,3JHH,4.56605
4311013,dsgdb9nsd_120154,14,20,3JHH,5.07452
4311014,dsgdb9nsd_120154,15,2,3JHC,0.247406
4311015,dsgdb9nsd_120154,15,3,2JHC,2.1507
4311016,dsgdb9nsd_120154,15,4,1JHC,112.083
4311017,dsgdb9nsd_120154,15,5,2JHC,3.1792
4311018,dsgdb9nsd_120154,15,6,3JHC,6.17961
4311019,dsgdb9nsd_120154,15,8,2JHC,-0.633013
4311020,dsgdb9nsd_120154,15,16,3JHH,3.41295
4311021,dsgdb9nsd_120154,15,17,3JHH,-0.043271
4311022,dsgdb9nsd_120154,15,20,3JHH,3.18512
4311023,dsgdb9nsd_120154,16,3,3JHC,5.01121
4311024,dsgdb9nsd_120154,16,4,2JHC,-0.886732
4311025,dsgdb9nsd_120154,16,5,1JHC,84.2805
4311026,dsgdb9nsd_120154,16,6,2JHC,-0.928901
4311027,dsgdb9nsd_120154,16,8,3JHC,2.54057
4311028,dsgdb9nsd_120154,16,17,2JHH,-9.50592
4311029,dsgdb9nsd_120154,16,18,3JHH,6.933669999999999
4311030,dsgdb9nsd_120154,17,3,3JHC,3.18629
4311031,dsgdb9nsd_120154,17,4,2JHC,-1.2618
4311032,dsgdb9nsd_120154,17,5,1JHC,90.141
4311033,dsgdb9nsd_120154,17,6,2JHC,-2.7391
4311034,dsgdb9nsd_120154,17,8,3JHC,3.21251
4311035,dsgdb9nsd_120154,17,18,3JHH,1.97725
4311036,dsgdb9nsd_120154,18,3,3JHC,4.4318800000000005
4311037,dsgdb9nsd_120154,18,4,3JHC,1.10704
4311038,dsgdb9nsd_120154,18,5,2JHC,2.3693
4311039,dsgdb9nsd_120154,18,6,1JHC,92.7904
4311040,dsgdb9nsd_120154,18,8,2JHC,-1.53144
4311041,dsgdb9nsd_120154,18,19,3JHH,2.84097
4311042,dsgdb9nsd_120154,18,20,3JHH,3.85293
4311043,dsgdb9nsd_120154,19,5,3JHC,-0.09111
4311044,dsgdb9nsd_120154,19,6,2JHC,-1.35779
4311045,dsgdb9nsd_120154,19,8,3JHC,8.280289999999999
4311046,dsgdb9nsd_120154,20,2,3JHC,0.45464099999999996
4311047,dsgdb9nsd_120154,20,3,2JHC,2.07877
4311048,dsgdb9nsd_120154,20,4,2JHC,-0.8248709999999999
4311049,dsgdb9nsd_120154,20,5,3JHC,6.442740000000001
4311050,dsgdb9nsd_120154,20,6,2JHC,2.33313
4311051,dsgdb9nsd_120154,20,8,1JHC,112.664
4316167,dsgdb9nsd_120249,9,1,2JHC,-1.14265
4316168,dsgdb9nsd_120249,9,2,3JHC,-0.006852
4316169,dsgdb9nsd_120249,9,10,3JHH,2.7553400000000003
4316170,dsgdb9nsd_120249,9,11,3JHH,13.5981
4316171,dsgdb9nsd_120249,10,1,1JHC,92.0144
4316172,dsgdb9nsd_120249,10,2,2JHC,2.3113799999999998
4316173,dsgdb9nsd_120249,10,3,3JHC,0.577013
4316174,dsgdb9nsd_120249,10,11,2JHH,-10.6255
4316175,dsgdb9nsd_120249,10,12,3JHH,10.270999999999999
4316176,dsgdb9nsd_120249,10,13,3JHH,4.11308
4316177,dsgdb9nsd_120249,11,1,1JHC,89.9362
4316178,dsgdb9nsd_120249,11,2,2JHC,-0.28374699999999997
4316179,dsgdb9nsd_120249,11,3,3JHC,1.2347299999999999
4316180,dsgdb9nsd_120249,11,12,3JHH,4.6352
4316181,dsgdb9nsd_120249,11,13,3JHH,10.8207
4316182,dsgdb9nsd_120249,12,1,2JHC,-4.370480000000001
4316183,dsgdb9nsd_120249,12,2,1JHC,83.4955
4316184,dsgdb9nsd_120249,12,3,2JHC,-2.41813
4316185,dsgdb9nsd_120249,12,4,3JHC,2.0323700000000002
4316186,dsgdb9nsd_120249,12,7,3JHC,9.627189999999999
4316187,dsgdb9nsd_120249,12,13,2JHH,-10.8195
4316188,dsgdb9nsd_120249,12,14,3JHH,3.7731800000000004
4316189,dsgdb9nsd_120249,13,1,2JHC,-3.26347
4316190,dsgdb9nsd_120249,13,2,1JHC,84.1834
4316191,dsgdb9nsd_120249,13,3,2JHC,-2.0809900000000003
4316192,dsgdb9nsd_120249,13,4,3JHC,1.55034
4316193,dsgdb9nsd_120249,13,7,3JHC,1.6171799999999998
4316194,dsgdb9nsd_120249,13,14,3JHH,10.569
4316195,dsgdb9nsd_120249,14,1,3JHC,2.65957
4316196,dsgdb9nsd_120249,14,2,2JHC,-1.57797
4316197,dsgdb9nsd_120249,14,3,1JHC,78.872
4316198,dsgdb9nsd_120249,14,4,2JHC,0.7338210000000001
4316199,dsgdb9nsd_120249,14,5,3JHN,2.8539999999999996
4316200,dsgdb9nsd_120249,14,6,3JHC,-0.268137
4316201,dsgdb9nsd_120249,14,7,2JHC,-4.19759
4316202,dsgdb9nsd_120249,14,15,3JHH,1.4170200000000002
4316203,dsgdb9nsd_120249,15,2,3JHC,-0.214561
4316204,dsgdb9nsd_120249,15,3,2JHC,5.47858
4316205,dsgdb9nsd_120249,15,4,1JHC,124.804
4316206,dsgdb9nsd_120249,15,5,2JHN,0.241581
4316207,dsgdb9nsd_120249,15,6,2JHC,0.275619
4316208,dsgdb9nsd_120249,15,7,3JHC,7.83966
4316209,dsgdb9nsd_120249,15,16,3JHH,4.81442
4316210,dsgdb9nsd_120249,15,17,3JHH,1.588
4316211,dsgdb9nsd_120249,16,3,3JHC,3.6268199999999995
4316212,dsgdb9nsd_120249,16,4,2JHC,1.2603600000000001
4316213,dsgdb9nsd_120249,16,5,1JHN,29.5254
4316214,dsgdb9nsd_120249,16,6,2JHC,0.144398
4316215,dsgdb9nsd_120249,16,7,3JHC,5.61423
4316216,dsgdb9nsd_120249,16,17,3JHH,5.576569999999999
4316217,dsgdb9nsd_120249,17,3,3JHC,6.16535
4316218,dsgdb9nsd_120249,17,4,2JHC,-0.113023
4316219,dsgdb9nsd_120249,17,5,2JHN,0.876186
4316220,dsgdb9nsd_120249,17,6,1JHC,126.87200000000001
4316221,dsgdb9nsd_120249,17,7,2JHC,-0.9318700000000001
4318673,dsgdb9nsd_120297,9,0,1JHC,84.7413
4318674,dsgdb9nsd_120297,9,1,2JHC,-4.69745
4318675,dsgdb9nsd_120297,9,2,3JHC,10.032
4318676,dsgdb9nsd_120297,9,4,3JHC,2.29446
4318677,dsgdb9nsd_120297,9,5,3JHC,1.7339099999999998
4318678,dsgdb9nsd_120297,9,10,2JHH,-13.1056
4318679,dsgdb9nsd_120297,9,11,2JHH,-12.2024
4318680,dsgdb9nsd_120297,10,0,1JHC,85.4244
4318681,dsgdb9nsd_120297,10,1,2JHC,-4.12542
4318682,dsgdb9nsd_120297,10,2,3JHC,1.78778
4318683,dsgdb9nsd_120297,10,4,3JHC,9.51729
4318684,dsgdb9nsd_120297,10,5,3JHC,0.631739
4318685,dsgdb9nsd_120297,10,11,2JHH,-11.5342
4318686,dsgdb9nsd_120297,11,0,1JHC,85.1593
4318687,dsgdb9nsd_120297,11,1,2JHC,-3.13138
4318688,dsgdb9nsd_120297,11,2,3JHC,1.67032
4318689,dsgdb9nsd_120297,11,4,3JHC,0.847993
4318690,dsgdb9nsd_120297,11,5,3JHC,7.49872
4318691,dsgdb9nsd_120297,12,0,3JHC,3.01801
4318692,dsgdb9nsd_120297,12,1,2JHC,-0.97057
4318693,dsgdb9nsd_120297,12,2,1JHC,92.9719
4318694,dsgdb9nsd_120297,12,4,3JHC,0.077559
4318695,dsgdb9nsd_120297,12,5,3JHC,2.10351
4318696,dsgdb9nsd_120297,12,13,2JHH,-4.22749
4318697,dsgdb9nsd_120297,13,0,3JHC,0.9183309999999999
4318698,dsgdb9nsd_120297,13,1,2JHC,0.7193890000000001
4318699,dsgdb9nsd_120297,13,2,1JHC,89.2172
4318700,dsgdb9nsd_120297,13,4,3JHC,5.36721
4318701,dsgdb9nsd_120297,13,5,3JHC,1.2242899999999999
4318702,dsgdb9nsd_120297,14,0,3JHC,2.49932
4318703,dsgdb9nsd_120297,14,1,2JHC,-1.1422700000000001
4318704,dsgdb9nsd_120297,14,2,3JHC,2.46354
4318705,dsgdb9nsd_120297,14,4,1JHC,124.075
4318706,dsgdb9nsd_120297,14,5,2JHC,4.869759999999999
4318707,dsgdb9nsd_120297,14,6,3JHC,-0.394046
4318708,dsgdb9nsd_120297,14,15,3JHH,2.14019
4318709,dsgdb9nsd_120297,15,0,3JHC,4.77794
4318710,dsgdb9nsd_120297,15,1,2JHC,1.4137600000000001
4318711,dsgdb9nsd_120297,15,2,3JHC,3.1476
4318712,dsgdb9nsd_120297,15,4,2JHC,5.76342
4318713,dsgdb9nsd_120297,15,5,1JHC,96.416
4318714,dsgdb9nsd_120297,15,6,2JHC,1.89905
4318715,dsgdb9nsd_120297,15,7,3JHC,2.8104
4318716,dsgdb9nsd_120297,15,16,3JHH,9.46212
4318717,dsgdb9nsd_120297,15,17,3JHH,1.8336599999999998
4318718,dsgdb9nsd_120297,16,1,3JHC,0.901382
4318719,dsgdb9nsd_120297,16,4,3JHC,2.9449799999999997
4318720,dsgdb9nsd_120297,16,5,2JHC,-4.26178
4318721,dsgdb9nsd_120297,16,6,1JHC,82.9852
4318722,dsgdb9nsd_120297,16,7,2JHC,-4.11057
4318723,dsgdb9nsd_120297,16,17,2JHH,-10.6633
4318724,dsgdb9nsd_120297,16,18,3JHH,10.4185
4318725,dsgdb9nsd_120297,16,19,3JHH,4.3971800000000005
4318726,dsgdb9nsd_120297,17,1,3JHC,1.15888
4318727,dsgdb9nsd_120297,17,4,3JHC,7.1327
4318728,dsgdb9nsd_120297,17,5,2JHC,-1.63412
4318729,dsgdb9nsd_120297,17,6,1JHC,83.1211
4318730,dsgdb9nsd_120297,17,7,2JHC,-3.66747
4318731,dsgdb9nsd_120297,17,18,3JHH,4.3546
4318732,dsgdb9nsd_120297,17,19,3JHH,10.0491
4318733,dsgdb9nsd_120297,18,5,3JHC,1.23904
4318734,dsgdb9nsd_120297,18,6,2JHC,-0.334892
4318735,dsgdb9nsd_120297,18,7,1JHC,90.3076
4318736,dsgdb9nsd_120297,18,19,2JHH,-10.0673
4318737,dsgdb9nsd_120297,18,20,3JHH,13.7386
4318738,dsgdb9nsd_120297,19,5,3JHC,0.9445379999999999
